"first_name","last_name","amount","case"
"Arnold","Havens","2.99","0.3887"
"Arnold","Havens","0.99","0.1287"
"Harvey","Guajardo","6.99","0.9087"
"Harvey","Guajardo","8.99","1.1687"
"Harvey","Guajardo","7.99","1.0387"
"Harvey","Guajardo","0.99","0.1287"
"Jared","Ely","1.99",NULL
"Jared","Ely","4.99","0.6487"
"Jared","Ely","2.99","0.3887"
"Adrian","Clary","2.99","0.3887"
"Karl","Seal","4.99",NULL
"Karl","Seal","0.99","0.1287"
"Karl","Seal","7.99","1.0387"
"Karl","Seal","2.99","0.3887"
"Karl","Seal","2.99","0.3887"
"Karl","Seal","4.99","0.6487"
"Karl","Seal","2.99","0.3887"
"Karl","Seal","6.99","0.9087"
"Karl","Seal","6.99","0.9087"
"Cory","Meehan","2.99",NULL
"Cory","Meehan","0.99","0.1287"
"Cory","Meehan","0.99","0.1287"
"Cory","Meehan","2.99","0.3887"
"Claude","Herzog","2.99","0.3887"
"Claude","Herzog","4.99","0.6487"
"Erik","Guillen","1.99",NULL
"Erik","Guillen","0.99","0.1287"
"Erik","Guillen","0.99","0.1287"
"Darryl","Ashcraft","1.99",NULL
"Darryl","Ashcraft","0.99",NULL
"Darryl","Ashcraft","2.99","0.3887"
"Jamie","Waugh","2.99","0.3887"
"Neil","Renner","4.99","0.6487"
"Neil","Renner","3.99","0.5187"
"Jessie","Milam","5.99",NULL
"Jessie","Milam","0.99","0.1287"
"Jessie","Milam","0.99","0.1287"
"Jessie","Milam","2.99","0.3887"
"Jessie","Milam","6.99","0.9087"
"Jessie","Milam","0.99","0.1287"
"Christian","Jung","4.99","0.6487"
"Christian","Jung","2.99","0.3887"
"Christian","Jung","0.99","0.1287"
"Christian","Jung","1.99","0.2587"
"Christian","Jung","4.99","0.6487"
"Javier","Elrod","4.99","0.6487"
"Javier","Elrod","4.99","0.6487"
"Fernando","Churchill","4.99","0.6487"
"Fernando","Churchill","2.99","0.3887"
"Fernando","Churchill","2.99","0.3887"
"Clinton","Buford","2.99",NULL
"Clinton","Buford","2.99","0.3887"
"Clinton","Buford","8.99","1.1687"
"Clinton","Buford","8.99","1.1687"
"Ted","Breaux","5.99",NULL
"Ted","Breaux","4.99","0.6487"
"Ted","Breaux","4.99","0.6487"
"Ted","Breaux","2.99","0.3887"
"Mathew","Bolin","3.99",NULL
"Mathew","Bolin","0.99",NULL
"Mathew","Bolin","4.99",NULL
"Tyrone","Asher","2.99",NULL
"Tyrone","Asher","4.99",NULL
"Tyrone","Asher","2.99","0.3887"
"Tyrone","Asher","3.99","0.5187"
"Tyrone","Asher","3.99","0.5187"
"Darren","Windham","2.99","0.3887"
"Darren","Windham","6.99","0.9087"
"Lonnie","Tirado","4.99","0.6487"
"Lonnie","Tirado","10.99","1.4287"
"Lance","Pemberton","4.99","0.6487"
"Lance","Pemberton","2.99","0.3887"
"Lance","Pemberton","4.99","0.6487"
"Lance","Pemberton","2.99","0.3887"
"Lance","Pemberton","5.99","0.7787"
"Cody","Nolen","1.99",NULL
"Cody","Nolen","10.99",NULL
"Cody","Nolen","0.99","0.1287"
"Cody","Nolen","2.99","0.3887"
"Julio","Noland","2.99","0.3887"
"Kelly","Knott","1.99",NULL
"Kelly","Knott","0.99",NULL
"Kelly","Knott","3.99","0.5187"
"Kelly","Knott","5.99","0.7787"
"Kurt","Emmons","8.99","1.1687"
"Allan","Cornish","1.99",NULL
"Allan","Cornish","2.99","0.3887"
"Allan","Cornish","0.99","0.1287"
"Nelson","Christenson","2.99","0.3887"
"Guy","Brownlee","6.99",NULL
"Guy","Brownlee","3.99","0.5187"
"Guy","Brownlee","4.99","0.6487"
"Guy","Brownlee","2.99","0.3887"
"Guy","Brownlee","9.99","1.2987"
"Guy","Brownlee","10.99","1.4287"
"Clayton","Barbee","4.99","0.6487"
"Clayton","Barbee","3.99","0.5187"
"Hugh","Waldrop","0.99","0.1287"
"Hugh","Waldrop","4.99","0.6487"
"Max","Pitt","3.99","0.5187"
"Max","Pitt","8.99","1.1687"
"Max","Pitt","6.99","0.9087"
"Dwayne","Olvera","4.99","0.6487"
"Dwayne","Olvera","6.99","0.9087"
"Dwayne","Olvera","2.99","0.3887"
"Dwayne","Olvera","6.99","0.9087"
"Dwight","Lombardi","1.99","0.2587"
"Armando","Gruber","6.99","0.9087"
"Armando","Gruber","5.99","0.7787"
"Armando","Gruber","0.99","0.1287"
"Armando","Gruber","4.99","0.6487"
"Armando","Gruber","6.99","0.9087"
"Felix","Gaffney","0.99","0.1287"
"Felix","Gaffney","6.99","0.9087"
"Felix","Gaffney","3.99","0.5187"
"Jimmie","Eggleston","4.99","0.6487"
"Jimmie","Eggleston","1.99","0.2587"
"Jimmie","Eggleston","4.99","0.6487"
"Jimmie","Eggleston","4.99","0.6487"
"Jimmie","Eggleston","10.99","1.4287"
"Everett","Banda","4.99","0.6487"
"Everett","Banda","0.99","0.1287"
"Everett","Banda","4.99","0.6487"
"Everett","Banda","1.99","0.2587"
"Jordan","Archuleta","4.99",NULL
"Jordan","Archuleta","1.99","0.2587"
"Ian","Still","2.99",NULL
"Ian","Still","2.99",NULL
"Ian","Still","4.99","0.6487"
"Ian","Still","4.99","0.6487"
"Ian","Still","5.99","0.7787"
"Ian","Still","0.99","0.1287"
"Ian","Still","4.99","0.6487"
"Ian","Still","4.99","0.6487"
"Ian","Still","0.99","0.1287"
"Wallace","Slone","3.99","0.5187"
"Wallace","Slone","4.99","0.6487"
"Wallace","Slone","3.99","0.5187"
"Wallace","Slone","4.99","0.6487"
"Ken","Prewitt","4.99",NULL
"Ken","Prewitt","0.99","0.1287"
"Bob","Pfeiffer","2.99","0.3887"
"Jaime","Nettles","4.99",NULL
"Jaime","Nettles","5.99","0.7787"
"Jaime","Nettles","5.99","0.7787"
"Casey","Mena","5.99","0.7787"
"Casey","Mena","4.99","0.6487"
"Casey","Mena","0.99","0.1287"
"Casey","Mena","4.99","0.6487"
"Alfredo","Mcadams","4.99","0.6487"
"Alfredo","Mcadams","2.99","0.3887"
"Alberto","Henning","4.99","0.6487"
"Alberto","Henning","4.99","0.6487"
"Alberto","Henning","0.99","0.1287"
"Alberto","Henning","4.99","0.6487"
"Alberto","Henning","1.99","0.2587"
"Dave","Gardiner","6.99",NULL
"Dave","Gardiner","5.99","0.7787"
"Ivan","Cromwell","4.99",NULL
"Ivan","Cromwell","4.99",NULL
"Ivan","Cromwell","2.99","0.3887"
"Ivan","Cromwell","5.99","0.7787"
"Ivan","Cromwell","6.99","0.9087"
"Ivan","Cromwell","3.99","0.5187"
"Ivan","Cromwell","2.99","0.3887"
"Johnnie","Chisholm","4.99",NULL
"Johnnie","Chisholm","3.99",NULL
"Johnnie","Chisholm","4.99","0.6487"
"Johnnie","Chisholm","4.99","0.6487"
"Johnnie","Chisholm","2.99","0.3887"
"Johnnie","Chisholm","10.99","1.4287"
"Sidney","Burleson","10.99","1.4287"
"Sidney","Burleson","0.99","0.1287"
"Sidney","Burleson","0.99","0.1287"
"Byron","Box","4.99","0.6487"
"Byron","Box","5.99","0.7787"
"Byron","Box","1.99","0.2587"
"Byron","Box","7.99","1.0387"
"Julian","Vest","0.99","0.1287"
"Julian","Vest","5.99","0.7787"
"Julian","Vest","0.99","0.1287"
"Julian","Vest","0.99","0.1287"
"Julian","Vest","6.99","0.9087"
"Isaac","Oglesby","2.99",NULL
"Isaac","Oglesby","2.99","0.3887"
"Isaac","Oglesby","4.99","0.6487"
"Morris","Mccarter","4.99",NULL
"Morris","Mccarter","2.99","0.3887"
"Morris","Mccarter","0.99","0.1287"
"Morris","Mccarter","8.99","1.1687"
"Morris","Mccarter","3.99","0.5187"
"Morris","Mccarter","4.99","0.6487"
"Morris","Mccarter","6.99","0.9087"
"Clifton","Malcolm","3.99","0.5187"
"Clifton","Malcolm","2.99","0.3887"
"Clifton","Malcolm","6.99","0.9087"
"Willard","Lumpkin","6.99","0.9087"
"Willard","Lumpkin","4.99","0.6487"
"Willard","Lumpkin","2.99","0.3887"
"Daryl","Larue","5.99","0.7787"
"Daryl","Larue","3.99","0.5187"
"Daryl","Larue","2.99","0.3887"
"Ross","Grey","0.99",NULL
"Virgil","Wofford","3.99","0.5187"
"Virgil","Wofford","2.99","0.3887"
"Virgil","Wofford","4.99","0.6487"
"Andy","Vanhorn","2.99","0.3887"
"Andy","Vanhorn","7.99","1.0387"
"Andy","Vanhorn","0.99","0.1287"
"Marshall","Thorn","3.99",NULL
"Marshall","Thorn","9.99","1.2987"
"Marshall","Thorn","4.99","0.6487"
"Marshall","Thorn","5.99","0.7787"
"Marshall","Thorn","3.99","0.5187"
"Marshall","Thorn","0.99","0.1287"
"Salvador","Teel","3.99",NULL
"Salvador","Teel","6.99","0.9087"
"Perry","Swafford","0.99",NULL
"Perry","Swafford","7.99",NULL
"Perry","Swafford","0.99","0.1287"
"Perry","Swafford","3.99","0.5187"
"Kirk","Stclair","2.99",NULL
"Kirk","Stclair","0.99",NULL
"Sergio","Stanfield","2.99",NULL
"Sergio","Stanfield","4.99","0.6487"
"Sergio","Stanfield","2.99","0.3887"
"Sergio","Stanfield","4.99","0.6487"
"Marion","Ocampo","2.99","0.3887"
"Marion","Ocampo","6.99","0.9087"
"Marion","Ocampo","7.99","1.0387"
"Marion","Ocampo","2.99","0.3887"
"Marion","Ocampo","3.99","0.5187"
"Tracy","Herrmann","4.99",NULL
"Tracy","Herrmann","4.99","0.6487"
"Tracy","Herrmann","8.99","1.1687"
"Tracy","Herrmann","8.99","1.1687"
"Tracy","Herrmann","2.99","0.3887"
"Seth","Hannon","7.99",NULL
"Seth","Hannon","2.99","0.3887"
"Seth","Hannon","2.99","0.3887"
"Seth","Hannon","6.99","0.9087"
"Seth","Hannon","9.99","1.2987"
"Kent","Arsenault","0.99",NULL
"Kent","Arsenault","2.99","0.3887"
"Kent","Arsenault","4.99","0.6487"
"Terrance","Roush","6.99",NULL
"Terrance","Roush","5.99",NULL
"Terrance","Roush","2.99",NULL
"Terrance","Roush","0.99","0.1287"
"Terrance","Roush","7.99","1.0387"
"Rene","Mcalister","5.99","0.7787"
"Rene","Mcalister","4.99","0.6487"
"Rene","Mcalister","4.99","0.6487"
"Rene","Mcalister","4.99","0.6487"
"Eduardo","Hiatt","5.99",NULL
"Eduardo","Hiatt","4.99","0.6487"
"Eduardo","Hiatt","2.99","0.3887"
"Eduardo","Hiatt","6.99","0.9087"
"Eduardo","Hiatt","0.99","0.1287"
"Eduardo","Hiatt","1.99","0.2587"
"Terrence","Gunderson","2.99",NULL
"Terrence","Gunderson","4.99","0.6487"
"Enrique","Forsythe","1.99","0.2587"
"Enrique","Forsythe","1.99","0.2587"
"Freddie","Duggan","0.99","0.1287"
"Freddie","Duggan","4.99","0.6487"
"Freddie","Duggan","1.99","0.2587"
"Wade","Delvalle","2.99","0.3887"
"Austin","Cintron","1.99","0.2587"
"Austin","Cintron","6.99","0.9087"
"Austin","Cintron","4.99","0.6487"
"Austin","Cintron","6.99","0.9087"
"Carla","Gutierrez","2.99",NULL
"Carla","Gutierrez","4.99",NULL
"Carla","Gutierrez","0.99","0.1287"
"Carla","Gutierrez","0.99","0.1287"
"Tara","Ryan","4.99",NULL
"Tara","Ryan","2.99","0.3887"
"Tara","Ryan","7.99","1.0387"
"Tara","Ryan","2.99","0.3887"
"Rosemary","Schmidt","2.99",NULL
"Rosemary","Schmidt","7.99","1.0387"
"Rosemary","Schmidt","4.99","0.6487"
"Rosemary","Schmidt","7.99","1.0387"
"Rosemary","Schmidt","2.99","0.3887"
"Rosemary","Schmidt","4.99","0.6487"
"Eileen","Carr","2.99",NULL
"Eileen","Carr","4.99",NULL
"Eileen","Carr","0.99","0.1287"
"Eileen","Carr","5.99","0.7787"
"Terri","Vasquez","0.99","0.1287"
"Terri","Vasquez","5.99","0.7787"
"Terri","Vasquez","4.99","0.6487"
"Gertrude","Castillo","3.99","0.5187"
"Lucy","Wheeler","0.99","0.1287"
"Lucy","Wheeler","5.99","0.7787"
"Lucy","Wheeler","0.99","0.1287"
"Lucy","Wheeler","2.99","0.3887"
"Lucy","Wheeler","0.99","0.1287"
"Mary","Smith","5.99",NULL
"Mary","Smith","0.99",NULL
"Mary","Smith","9.99",NULL
"Mary","Smith","4.99","0.6487"
"Mary","Smith","4.99","0.6487"
"Mary","Smith","0.99","0.1287"
"Mary","Smith","3.99","0.5187"
"Patricia","Johnson","2.99","0.3887"
"Linda","Williams","8.99","1.1687"
"Linda","Williams","6.99","0.9087"
"Linda","Williams","6.99","0.9087"
"Linda","Williams","2.99","0.3887"
"Barbara","Jones","4.99",NULL
"Barbara","Jones","0.99","0.1287"
"Barbara","Jones","2.99","0.3887"
"Barbara","Jones","0.99","0.1287"
"Barbara","Jones","0.99","0.1287"
"Barbara","Jones","5.99","0.7787"
"Elizabeth","Brown","3.99",NULL
"Elizabeth","Brown","2.99","0.3887"
"Elizabeth","Brown","4.99","0.6487"
"Elizabeth","Brown","2.99","0.3887"
"Elizabeth","Brown","4.99","0.6487"
"Jennifer","Davis","3.99","0.5187"
"Jennifer","Davis","2.99","0.3887"
"Jennifer","Davis","0.99","0.1287"
"Jennifer","Davis","0.99","0.1287"
"Maria","Miller","0.99","0.1287"
"Maria","Miller","2.99","0.3887"
"Maria","Miller","0.99","0.1287"
"Maria","Miller","4.99","0.6487"
"Maria","Miller","0.99","0.1287"
"Susan","Wilson","2.99",NULL
"Susan","Wilson","5.99","0.7787"
"Susan","Wilson","4.99","0.6487"
"Margaret","Moore","7.99","1.0387"
"Margaret","Moore","4.99","0.6487"
"Dorothy","Taylor","4.99","0.6487"
"Dorothy","Taylor","4.99","0.6487"
"Dorothy","Taylor","3.99","0.5187"
"Dorothy","Taylor","0.99","0.1287"
"Dorothy","Taylor","0.99","0.1287"
"Lisa","Anderson","6.99",NULL
"Lisa","Anderson","7.99","1.0387"
"Lisa","Anderson","0.99","0.1287"
"Nancy","Thomas","5.99","0.7787"
"Nancy","Thomas","5.99","0.7787"
"Nancy","Thomas","5.99","0.7787"
"Nancy","Thomas","4.99","0.6487"
"Nancy","Thomas","2.99","0.3887"
"Nancy","Thomas","0.99","0.1287"
"Karen","Jackson","2.99","0.3887"
"Karen","Jackson","4.99","0.6487"
"Karen","Jackson","2.99","0.3887"
"Karen","Jackson","8.99","1.1687"
"Betty","White","4.99",NULL
"Helen","Harris","2.99","0.3887"
"Helen","Harris","5.99","0.7787"
"Helen","Harris","0.99","0.1287"
"Sandra","Martin","6.99","0.9087"
"Sandra","Martin","7.99","1.0387"
"Sandra","Martin","7.99","1.0387"
"Sandra","Martin","0.99","0.1287"
"Donna","Thompson","5.99","0.7787"
"Donna","Thompson","8.99","1.1687"
"Donna","Thompson","5.99","0.7787"
"Carol","Garcia","5.99",NULL
"Carol","Garcia","4.99","0.6487"
"Carol","Garcia","5.99","0.7787"
"Carol","Garcia","8.99","1.1687"
"Ruth","Martinez","2.99","0.3887"
"Ruth","Martinez","2.99","0.3887"
"Ruth","Martinez","2.99","0.3887"
"Sharon","Robinson","0.99","0.1287"
"Sharon","Robinson","3.99","0.5187"
"Sharon","Robinson","4.99","0.6487"
"Sharon","Robinson","4.99","0.6487"
"Michelle","Clark","7.99","1.0387"
"Michelle","Clark","4.99","0.6487"
"Michelle","Clark","2.99","0.3887"
"Michelle","Clark","4.99","0.6487"
"Michelle","Clark","10.99","1.4287"
"Laura","Rodriguez","2.99","0.3887"
"Sarah","Lewis","1.99","0.2587"
"Sarah","Lewis","0.99","0.1287"
"Sarah","Lewis","5.99","0.7787"
"Sarah","Lewis","4.99","0.6487"
"Sarah","Lewis","2.99","0.3887"
"Kimberly","Lee","2.99","0.3887"
"Kimberly","Lee","2.99","0.3887"
"Kimberly","Lee","4.99","0.6487"
"Kimberly","Lee","5.99","0.7787"
"Kimberly","Lee","7.99","1.0387"
"Deborah","Walker","4.99",NULL
"Deborah","Walker","2.99",NULL
"Deborah","Walker","6.99","0.9087"
"Deborah","Walker","8.99","1.1687"
"Deborah","Walker","4.99","0.6487"
"Deborah","Walker","4.99","0.6487"
"Jessica","Hall","5.99",NULL
"Jessica","Hall","4.99","0.6487"
"Jessica","Hall","9.99","1.2987"
"Jessica","Hall","3.99","0.5187"
"Jessica","Hall","6.99","0.9087"
"Jessica","Hall","4.99","0.6487"
"Jessica","Hall","4.99","0.6487"
"Shirley","Allen","4.99",NULL
"Shirley","Allen","4.99",NULL
"Shirley","Allen","2.99","0.3887"
"Shirley","Allen","3.99","0.5187"
"Shirley","Allen","2.99","0.3887"
"Shirley","Allen","4.99","0.6487"
"Shirley","Allen","1.99","0.2587"
"Shirley","Allen","3.99","0.5187"
"Cynthia","Young","2.99",NULL
"Cynthia","Young","4.99",NULL
"Cynthia","Young","3.99","0.5187"
"Cynthia","Young","0.99","0.1287"
"Cynthia","Young","0.99","0.1287"
"Angela","Hernandez","0.99","0.1287"
"Angela","Hernandez","0.99","0.1287"
"Angela","Hernandez","7.99","1.0387"
"Angela","Hernandez","2.99","0.3887"
"Angela","Hernandez","2.99","0.3887"
"Angela","Hernandez","2.99","0.3887"
"Angela","Hernandez","2.99","0.3887"
"Melissa","King","1.99","0.2587"
"Melissa","King","2.99","0.3887"
"Melissa","King","4.99","0.6487"
"Melissa","King","2.99","0.3887"
"Brenda","Wright","4.99","0.6487"
"Brenda","Wright","1.99","0.2587"
"Brenda","Wright","0.99","0.1287"
"Brenda","Wright","6.99","0.9087"
"Brenda","Wright","7.99","1.0387"
"Brenda","Wright","0.99","0.1287"
"Brenda","Wright","0.99","0.1287"
"Brenda","Wright","4.99","0.6487"
"Brenda","Wright","2.99","0.3887"
"Brenda","Wright","1.99","0.2587"
"Brenda","Wright","0.99","0.1287"
"Amy","Lopez","6.99","0.9087"
"Amy","Lopez","0.99","0.1287"
"Amy","Lopez","5.99","0.7787"
"Amy","Lopez","1.99","0.2587"
"Anna","Hill","10.99",NULL
"Anna","Hill","8.99","1.1687"
"Rebecca","Scott","4.99","0.6487"
"Rebecca","Scott","5.99","0.7787"
"Rebecca","Scott","0.99","0.1287"
"Virginia","Green","0.99","0.1287"
"Virginia","Green","2.99","0.3887"
"Virginia","Green","4.99","0.6487"
"Virginia","Green","0.99","0.1287"
"Virginia","Green","2.99","0.3887"
"Virginia","Green","4.99","0.6487"
"Kathleen","Adams","0.99","0.1287"
"Pamela","Baker","4.99","0.6487"
"Pamela","Baker","1.99","0.2587"
"Pamela","Baker","3.99","0.5187"
"Martha","Gonzalez","2.99",NULL
"Martha","Gonzalez","1.99","0.2587"
"Martha","Gonzalez","1.99","0.2587"
"Martha","Gonzalez","4.99","0.6487"
"Martha","Gonzalez","3.99","0.5187"
"Debra","Nelson","5.99","0.7787"
"Debra","Nelson","4.99","0.6487"
"Debra","Nelson","0.99","0.1287"
"Debra","Nelson","4.99","0.6487"
"Debra","Nelson","4.99","0.6487"
"Debra","Nelson","4.99","0.6487"
"Amanda","Carter","7.99","1.0387"
"Amanda","Carter","2.99","0.3887"
"Amanda","Carter","4.99","0.6487"
"Amanda","Carter","0.99","0.1287"
"Stephanie","Mitchell","4.99","0.6487"
"Stephanie","Mitchell","7.99","1.0387"
"Carolyn","Perez","0.99",NULL
"Carolyn","Perez","2.99","0.3887"
"Carolyn","Perez","3.99","0.5187"
"Carolyn","Perez","4.99","0.6487"
"Christine","Roberts","4.99",NULL
"Marie","Turner","3.99",NULL
"Marie","Turner","2.99","0.3887"
"Marie","Turner","3.99","0.5187"
"Marie","Turner","4.99","0.6487"
"Janet","Phillips","4.99","0.6487"
"Janet","Phillips","2.99","0.3887"
"Janet","Phillips","4.99","0.6487"
"Janet","Phillips","3.99","0.5187"
"Janet","Phillips","0.99","0.1287"
"Catherine","Campbell","4.99",NULL
"Catherine","Campbell","4.99",NULL
"Catherine","Campbell","0.99","0.1287"
"Catherine","Campbell","2.99","0.3887"
"Catherine","Campbell","8.99","1.1687"
"Catherine","Campbell","4.99","0.6487"
"Catherine","Campbell","4.99","0.6487"
"Frances","Parker","4.99","0.6487"
"Frances","Parker","6.99","0.9087"
"Frances","Parker","5.99","0.7787"
"Ann","Evans","9.99","1.2987"
"Ann","Evans","0.99","0.1287"
"Joyce","Edwards","0.99",NULL
"Joyce","Edwards","9.99",NULL
"Joyce","Edwards","0.99","0.1287"
"Joyce","Edwards","6.99","0.9087"
"Joyce","Edwards","4.99","0.6487"
"Diane","Collins","2.99",NULL
"Diane","Collins","4.99","0.6487"
"Diane","Collins","0.99","0.1287"
"Diane","Collins","2.99","0.3887"
"Alice","Stewart","1.99",NULL
"Alice","Stewart","0.99",NULL
"Julie","Sanchez","4.99",NULL
"Julie","Sanchez","0.99","0.1287"
"Julie","Sanchez","2.99","0.3887"
"Julie","Sanchez","4.99","0.6487"
"Heather","Morris","0.99","0.1287"
"Heather","Morris","2.99","0.3887"
"Heather","Morris","2.99","0.3887"
"Heather","Morris","2.99","0.3887"
"Heather","Morris","0.99","0.1287"
"Teresa","Rogers","4.99","0.6487"
"Teresa","Rogers","2.99","0.3887"
"Teresa","Rogers","6.99","0.9087"
"Teresa","Rogers","4.99","0.6487"
"Doris","Reed","2.99","0.3887"
"Doris","Reed","2.99","0.3887"
"Doris","Reed","2.99","0.3887"
"Doris","Reed","4.99","0.6487"
"Doris","Reed","4.99","0.6487"
"Gloria","Cook","6.99","0.9087"
"Gloria","Cook","0.99","0.1287"
"Gloria","Cook","4.99","0.6487"
"Gloria","Cook","0.99","0.1287"
"Evelyn","Morgan","5.99","0.7787"
"Evelyn","Morgan","0.99","0.1287"
"Evelyn","Morgan","4.99","0.6487"
"Evelyn","Morgan","7.99","1.0387"
"Evelyn","Morgan","0.99","0.1287"
"Jean","Bell","4.99","0.6487"
"Jean","Bell","0.99","0.1287"
"Jean","Bell","0.99","0.1287"
"Cheryl","Murphy","2.99",NULL
"Cheryl","Murphy","3.99","0.5187"
"Cheryl","Murphy","3.99","0.5187"
"Mildred","Bailey","4.99",NULL
"Mildred","Bailey","4.99","0.6487"
"Joan","Cooper","6.99",NULL
"Joan","Cooper","0.99",NULL
"Joan","Cooper","0.99","0.1287"
"Joan","Cooper","4.99","0.6487"
"Joan","Cooper","5.99","0.7787"
"Joan","Cooper","0.99","0.1287"
"Joan","Cooper","3.99","0.5187"
"Ashley","Richardson","0.99","0.1287"
"Judith","Cox","0.99",NULL
"Judith","Cox","2.99","0.3887"
"Rose","Howard","7.99","1.0387"
"Rose","Howard","4.99","0.6487"
"Janice","Ward","2.99",NULL
"Janice","Ward","2.99","0.3887"
"Janice","Ward","4.99","0.6487"
"Janice","Ward","2.99","0.3887"
"Janice","Ward","4.99","0.6487"
"Janice","Ward","3.99","0.5187"
"Janice","Ward","6.99","0.9087"
"Kelly","Torres","3.99","0.5187"
"Kelly","Torres","3.99","0.5187"
"Kelly","Torres","0.99","0.1287"
"Kelly","Torres","4.99","0.6487"
"Nicole","Peterson","5.99","0.7787"
"Nicole","Peterson","8.99","1.1687"
"Nicole","Peterson","2.99","0.3887"
"Nicole","Peterson","4.99","0.6487"
"Nicole","Peterson","2.99","0.3887"
"Judy","Gray","2.99","0.3887"
"Judy","Gray","4.99","0.6487"
"Christina","Ramirez","4.99","0.6487"
"Kathy","James","2.99","0.3887"
"Kathy","James","4.99","0.6487"
"Kathy","James","5.99","0.7787"
"Theresa","Watson","4.99","0.6487"
"Beverly","Brooks","0.99","0.1287"
"Beverly","Brooks","4.99","0.6487"
"Denise","Kelly","1.99","0.2587"
"Denise","Kelly","0.99","0.1287"
"Denise","Kelly","1.99","0.2587"
"Denise","Kelly","7.99","1.0387"
"Tammy","Sanders","4.99","0.6487"
"Tammy","Sanders","7.99","1.0387"
"Tammy","Sanders","4.99","0.6487"
"Tammy","Sanders","6.99","0.9087"
"Tammy","Sanders","4.99","0.6487"
"Irene","Price","0.99",NULL
"Irene","Price","6.99","0.9087"
"Irene","Price","0.99","0.1287"
"Irene","Price","1.99","0.2587"
"Irene","Price","0.99","0.1287"
"Irene","Price","0.99","0.1287"
"Jane","Bennett","4.99","0.6487"
"Jane","Bennett","3.99","0.5187"
"Jane","Bennett","8.99","1.1687"
"Jane","Bennett","2.99","0.3887"
"Jane","Bennett","0.99","0.1287"
"Lori","Wood","2.99","0.3887"
"Lori","Wood","6.99","0.9087"
"Lori","Wood","7.99","1.0387"
"Rachel","Barnes","4.99","0.6487"
"Rachel","Barnes","2.99","0.3887"
"Marilyn","Ross","2.99","0.3887"
"Marilyn","Ross","8.99","1.1687"
"Marilyn","Ross","3.99","0.5187"
"Andrea","Henderson","1.99","0.2587"
"Andrea","Henderson","5.99","0.7787"
"Andrea","Henderson","4.99","0.6487"
"Kathryn","Coleman","0.99",NULL
"Kathryn","Coleman","0.99","0.1287"
"Kathryn","Coleman","8.99","1.1687"
"Kathryn","Coleman","8.99","1.1687"
"Kathryn","Coleman","0.99","0.1287"
"Louise","Jenkins","5.99",NULL
"Louise","Jenkins","5.99","0.7787"
"Louise","Jenkins","3.99","0.5187"
"Louise","Jenkins","4.99","0.6487"
"Sara","Perry","0.99",NULL
"Sara","Perry","4.99",NULL
"Sara","Perry","0.99","0.1287"
"Sara","Perry","5.99","0.7787"
"Sara","Perry","0.99","0.1287"
"Sara","Perry","0.99","0.1287"
"Anne","Powell","1.99","0.2587"
"Anne","Powell","5.99","0.7787"
"Anne","Powell","0.99","0.1287"
"Anne","Powell","4.99","0.6487"
"Anne","Powell","1.99","0.2587"
"Anne","Powell","3.99","0.5187"
"Jacqueline","Long","4.99","0.6487"
"Jacqueline","Long","0.99","0.1287"
"Jacqueline","Long","2.99","0.3887"
"Jacqueline","Long","4.99","0.6487"
"Jacqueline","Long","4.99","0.6487"
"Jacqueline","Long","0.99","0.1287"
"Jacqueline","Long","4.99","0.6487"
"Wanda","Patterson","4.99","0.6487"
"Wanda","Patterson","2.99","0.3887"
"Wanda","Patterson","2.99","0.3887"
"Wanda","Patterson","4.99","0.6487"
"Wanda","Patterson","9.99","1.2987"
"Bonnie","Hughes","2.99",NULL
"Bonnie","Hughes","7.99","1.0387"
"Bonnie","Hughes","2.99","0.3887"
"Julia","Flores","8.99",NULL
"Julia","Flores","7.99",NULL
"Julia","Flores","4.99","0.6487"
"Julia","Flores","0.99","0.1287"
"Julia","Flores","7.99","1.0387"
"Ruby","Washington","0.99","0.1287"
"Ruby","Washington","6.99","0.9087"
"Ruby","Washington","0.99","0.1287"
"Lois","Butler","4.99",NULL
"Lois","Butler","3.99","0.5187"
"Lois","Butler","0.99","0.1287"
"Lois","Butler","2.99","0.3887"
"Tina","Simmons","4.99","0.6487"
